msg_id,text,timestamp
46,Finished the second research paper of the week. It's Tuesday...kind of. Kill me. Test Friday.,5.995059082658311
47,"no, i don't have money, i'm very upset too",6.349567017858245
48,I'm soooo mad I'm not going tonight yall are like my fav band but I thought I had to work and I don't,6.374888763545882
49,so I messed up in setting my alarm last night and over slept no time to study for my test..hope I am able to wing it and pass!,6.806156235861328
50,thelma I can't see shiz I see blank and me and u comments,7.352898019612019
51,"ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family",7.37025118395569
52,Nothing on iTunes Australia.,7.5582338629901615
53,"unfort, msn is a douche and a half to me",7.804108316437414
54,Part two of my HP saga: Black cartridge I bought way back dried out since I couldn't actually use it in my printer. 15 ï¿½ gone.,7.983716194645761
55,"Curry even too spicy for Mr. C, so not a hope for me to fully enjoy. Big shame as this is usually my favourite one *sad*",8.0570782962907
56,work all day long,8.12650516036974
57,"going to Livy's party later ..... really freaking tired, my alergies were extremely bad last night and i couldnt sleep",8.17675649851151
58,"Yup, 5 exams and 4 coursework, kmft..plus my pratical nxt mtnh! how woz ur driving lesson? knocked over any pigeons? :p",8.280829390237018
59,Missed most of tonights the night goin to have to iplayer it and watch it on a stupid tiny blurry screen.,8.312849657195883
60,cant sleep but im still feelin like a piece of shit,8.49946445683759
61,"Will try... but am all still, so we will see! Hope yours is better!",9.673141080105587
62,because he doesn't like you,9.82325223750413
63,going to bed and waking up tomorrow to write papers for class,9.958257522306935
64,"Yeah, not good. Even going back to 2.2.1 didn't resolve it.",10.104412410191626
65,My poor innocent tulips didn't stand a chance against East TN's screwed up weather.,10.24883723870485
66,I will miss you on the show... you were awesome! What a shock!!,10.478449455135479
67,"I know, I suck maybe I'll have better luck next week.",10.57707547053034
68,"Sun and Dï¿½ner, what a great lunch break. But now it's project time again Upcoming meeting: Masterplan - sounds important BUT IS ...",10.905008577728351
69,That wasnt very nice of them they could have told you! it wouldnt have been to difficult or impolite how are you?,11.044820842526505
70,I'm officially obsessed with fml &amp; just got the app on my crackberry. But why can't I send twitpics? It always freezes up!,12.103656711079601
71,just finished cleaning my closet... It's so empty,12.905911497863523
72,"80 in dc, walk on the crecent trail.. back to bmore, bbq @ fire house.. wat a great day. except for the capitals 2-0 in series w/ NY",13.066665892661561
73,had a great time with Sarah going to Moe's in Ormond Beach!! I wish I could have spent more time with her but finals are almost here,13.097823946685958
74,- You never told your cow story! We were waiting for it.,13.133465440665276
75,I want one.,13.738494193870741
76,Oh dear. That means I won't be driven away to do something more productive,13.754964803468438
77,yeaah smth. goltv isnt showing RM til tmrw anyways want to text me the end score tho? &lt;3 have a good day xoxo,14.698851138737645
78,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close",14.732719676008482
79,oh but there's one bestie missing,15.016799452648513
80,"the Yankees arent looking too impressive Spent all that money for an allstar team, they shouldnt lose A game!!!",15.551360515301466
81,Feeling really sick today how about you?,15.559206531366177
82,I wish I was at Coachella,15.631175328090691
83,"bahah, two days before my birthday, i'll be in the shittest mood ever! D: beware of seb on the 28th of April",15.730983340476364
84,needs to study for quant and do legal process assessment for 2moro,15.884319764150648
85,With my cousin and JC trying to get back to my car so I'm not extremely late for work.... Gunna be late though I think worth it! Good day,16.632708364861106
86,The Simpsons on demand thing doesn't work in the UK,16.725554203204528
87,i want starbucks,16.7407903481554
88,"Goodmorning! hahaha, let me guess .... CB? hahaha me not",16.914876607949402
89,oh I bet I got more than a lot of people... But I have a no reason to be up right now...,16.953921606266306
90,Lunchbreak......and I feel ill today.....,17.233135258377352
91,"yeah I know same here,just cant it to do what I need",17.595455681734887
92,lying in bed wishing i was home...i miss my honey,18.09815798960594
93,God I am so hungry!!! I want real food !!,18.312081582481433
94,Tax day it is! Started the tedious task by saying hello to my friend Turbo Tax. It is such a fun day I can't even put into words,19.042595495156114
95,"but I have to work now, so no time to play",19.279746389833917
96,I though groups of Google Apps were something like Google groups (groups.google.com),19.412976552758415
97,have to work today,19.74487779630749
98,ande now I'm not sure I want to associate with such a violet product may have a re-think about my screen name,20.162559370024333
99,Can't get out of bed today,20.24985617071862
100,washing the dishes boohoo,20.564618108439717
101,"so bored, i wish today was nicer so i could go outside !",20.987140224120587
102,Scary dream.,21.49603318141296
103,"ALF!!! I DVR that, but my mom always deletes it for her COPS episodes! he was my fav!",21.859440481861707
104,"he wrote most of the album, but ironically, the singles he did not write",21.99225461950465
105,I think there's a problem with the ISP in this area or something...my connection go too slow to do anything online yesterday &amp; today,22.103544226777323
106,"I cant change my biog from my mobile gutted! Need to change it, any ideas?",22.257056955582996
107,"Hope your knee feels better quickly, though, after having been on it all night.",22.28666574926468
108,aww fun fun! I hope you didn't erase them,22.342818701079697
109,"nobody has replied to any of my updates well one guy did once, asked me when mothers day was a while ago but no one else",22.351221802356342
110,"gets kinda annoyed for no apparent reason off to do some religion homework, then some english D:",22.475304188359356
111,Don't think that's the right username for Mr Brooks,22.988368499601993
112,I'm starting to wonder if I have some sort of magnetic field around me that breaks computers...now my office computer is down.,23.558910265366684
113,- This is yk not feeding us,23.789370677978646
114,Eurrrghhhh!!!! Not a fan of Lapsang Souching. Tastes like smoking,23.87208233996303
115,Just got text friend gone in for c-section at 30 weeks,24.28183040255753
116,Working and Derby are losing and its sunny outside ( bummer...,25.096195153794895
117,"oooh let me get over there...i am on a friends computer, they are all sleeping so i dont have anything to share",25.1574290995445
118,"I wake up at 2am and think, ah yes, that's mice running around in the ceiling again",25.7589330738462
119,im getting a rash from that necklace. ughhh i hate being allergic to metal.,26.388792489884775
120,Its only Tuesday gorgeous!! hasnt even reached mid week yet,26.475158956106643
121,Crap! Forgot lipstick &amp; straw hat. And I know they'll interview me today. Got SPF50 but woulda liked to look good for interview,27.201857317561736
122,my no drinking rule didn't work out so well I'll start today,27.54959605164014
123,My mouth is now on fire,27.706439224042445
124,"connor, it's me, febi are you really really mad at me??",28.187532866340227
125,Cannot believe she is awake at 6AM on a tuesday. *yawn* And I had a bad dream. Bummer,28.378074470261335
126,Maybe next contest Ill invest in making it available to everyone I just lost 2 followers for some reason.,28.426899976722662
127,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba,28.492517589737425
128,wishing I could watch the Red Wings play tonite in the Stanley Cup Playoffs,28.654385676045095
129,dragging myself to work.,28.66156997468194
130,"i'll miss you more night love you too, so much",28.67287182198036
131,"That is still terrible, but unfortunately these things happen. Hope your friend wasn't too upset about being conned like that",28.973183134149632
132,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that!,29.184870565940358
133,What up?,29.46230723814565
134,I have a competition I'm gonna look like crap,29.70377263371729
135,Hubby and kids away for night..missing them,29.825533514374886
136,is coughing too much!!,30.01393163982411
137,hopes she wouldnt have that toothache again,30.417862157066907
138,has a headache...it wont go away and i dont want to od on panadol....lol....seriously though it hurts,30.45689017378779
139,i know .. did you here shes in london on wednseday,30.546847880183204
140,How sad.,30.555874558410395
141,I'm with you. Terrible injuries and devastation to families. Hate them. And yet Mr BZB got himself a Hog for his 40th.,30.746405119810913
142,Oh i know! BAD TIMES. We will have a Twitter convo tonight!!! It's been a while...,31.138268206244202
143,I wish I knew people here so someone could bring me soup and meds ill just sleep it off,31.177922952373038
144,"weight training,humanities,astronomy x2,math - guitar ; last day of sunshine &lt;3",31.366624905901155
145,Just remembered that I've forgotten my best friends birthday,31.719878271096196
146,are you a superpupermegaovermodel? sorry idk precisely but thank you for adding me here and on myspace ;P,31.737679637303955
147,"r.i.p baby girl sandra cantu.....my prayers r with the cantu family, be strong!",31.864755256142814
148,"damn, sorry I missed it... But I'll be in Brisbane until Thursday night",31.91558211515529
149,"missing #coachella and how is #record store day going? i'm in a bubble, so folks, let me know what's going on out there!",32.01435780723533
150,today is just not my day,32.09479004531404
151,actually - i sold it years ago maybe THAT&quot;s WHY!,32.189194808816026
152,M is the only thing I know like that back of my hand,32.24618194017342
153,Here it comes again,32.406592991305075
154,so freaking glad that its gonna be warm on monday. hell ya. sad that ryan is moving in november,32.41119981834604
155,nothing i'm not able to setup twitter on my mobile i sms the code but still it wont give me sms alerts any help ?,32.447347617600954
156,Just been whooped at bowling but I killed my bro at air hockey,32.59093251932114
157,Kean univ. Senior formal 2moprrow night.. gonna be crizaxy.. the dj never has a date lol,33.11617257953851
158,"In joule library, but no good books to read",33.3262931839481
159,Back to work I go!!,33.34616429663432
160,"To transcode a 100MB .wmv to a 100MB .flv file without loss of quality - possible, or not? Anyone know? Everything I try is terrible",33.3954277668082
161,you know a Monday's really bad when it spills over to tuesday.,33.40552319208638
162,"Rain, what? I was gonna two-wheel it to the SC office today.",33.891390950060995
163,cant seem to get VMware Workstation6 to use NAT - my openSUSE vm cant get a net connection,34.50831088895014
164,body clock still up the chuffer..note never ever stay up late again -also afro is back,34.76567813902228
165,Sorry to hear that you are not allowed to eat bacon Find anything as tasty? I think I'll start a Bacon FanClub...,34.7667425544213
166,Yawwwn! Gotta get up early tomorrow who's ready for the weekend???,34.895795457288045
167,aww did you guys win any events?,35.05545362200217
168,ahh ai dreptate Pixar,35.299158614528004
169,did you know that johnsons baby use animals like cute bunnies to test their products?,35.34606367641527
170,ive told her she either stops painting or i refuse to sleep in my room and she wont stop painting,35.52955889429003
171,nawww take me to london please? cornwall's boring,35.68641431543529
172,wishing i was in louisville for Thunder,35.6870628955646
173,yay but then had to spend 200 of it on bills,36.04399833797251
174,"I tried my best to deter my family from the shit storm that is Nicholas cage, but I failed.",36.21578375182084
175,"get em Gilly!!!! see yall in a minute!!! they closed freakin labrea at fountain, and im not movin",36.66887202043441
176,i need new glasses...mines is hangnon 1 arm,36.81321920343292
177,Thanks... Also: argh. And gah. And a bit of meh.,36.86502058822544
178,is tired and has a headache.,36.98614761183758
179,Nah. It has not came out yet. I do not think it is this weekend either. Ima mega sad.,37.27311785015859
180,What about me?,37.56675726428171
181,not feeling well,37.62359697011236
182,I MISS YOU!,37.76778712134434
183,- The closest thing to snow i've ever seen,37.773818200119635
184,"got home for a stand up comedy thing, had a blast, but its too freaking cold out i want summerrrr!!",37.789658242177985
185,love the french. I tell people here in the south i'm qtr. french and they snarl at me. french are beautiful people,38.453746946427536
186,I think I drove on it too long,38.674059609889255
187,Should nott be up this early fuckk me,38.69615622558596
188,Downy weather Where's the summer?,38.81718363977533
189,Too much work Grrr,38.9188579397569
190,Lost 3 followers. Was it something I said? Oh well. I could have told you I was boring! :-D,39.005310767958974
191,Headed home from work. Don't think I'm going to make it to the Run For Mercy tomorrow even if it isn't raining. Sorry Gene.,39.05402644046911
192,"No go on the battery at the moment, Speedy is not happy having to stay in the garage this weekend",39.17235322149821
193,The end of College Road Trip always makes me cry. Its just so sad!,39.30765807591989
194,so. homework takes up 3/4ths of my life,39.50711138999394
195,"I came into the shop yesterday (to return mysteriously missing C4), but you weren't there. Let's plan a tweetup.",39.59694370068951
196,"I'm fed up of Sainsbury's altogether, just been for the dreaded big shop. Our cat food now only available in small boxes",40.14152140706457
197,Bored from doing homework What is pingping doing?,40.273449266739014
198,"a pic, and the darn thing flew off before I could. I can never get those close up shots like in &quot;Birds and Blooms&quot;",40.599210135526654
199,was late to work and hopes she is not in trouble...,40.67468301585114
200,tired and borrrrrred this vacation sooooooo hot,41.0052906561222
201,Sick at home The worst part is I can't even play Guitar Hero World Tour... My life sucks...,41.07190126245596
202,"Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site.",41.26159084572995
203,I'm bummed that my version of Batman Beyond is edited!,41.26345429589553
204,Oh no.. post camp depression is kicking in,42.03503356549787
205,so soo sick of revision! this sucks,42.07517430410746
206,...I just did laundry! But now it's 7am. Lame,42.71683019426084
207,Could someone please send me some energy? I'm not functioning on all cylinders,42.833915667769716
208,4 more hours before I head to work,43.08715423113948
209,Bah! Hairline fracture in the impellor hub #titsuptuesday,43.09692071628838
210,"half an hour to go and I'm off to meet Eefje at the Bora Bora, a restaurant at the beach but without the sun aargh",43.11805089766417
211,danm I wanted to hear that studying sucks,43.29516516737684
212,"Aidan's soccer team wins, Matthew's bball team splits the double-header. Shoulda won the 2nd game",43.452426364454126
213,Good Morning! Looks like a perfectly awesome day in Long Beach for racing!! But..I won't be there! I'll be hanging @ the hotel....blah!!,43.5132120752125
214,fuck why couldn't they hold it on a weekend I have school,43.549057646400975
215,"AH i know. Their so expensive, I have to get straight A's a college prep school to go to demis",43.571910286683526
216,man... Im nervous for today haha fuck you rachael for leaving me,43.87014069555671
217,Ok i'm going to kick pete wentz's butt the weather is pretty now! I'm heart broken.,43.88261775865307
218,No. Only close friends and family I'm afraid. I'm only a work colleague.,43.9665034053496
219,"has a poorly cat at home, i want to be their to hold her fur back and pass her tissues",44.4165800382308
220,i think i miss josh but still dont like him at the same time,44.52817795514073
221,So it snowed last night. Not enough to call in for a snow day at work though.,44.77110690182376
222,sounds like ouchies though,44.88204254342941
223,"Nah not really, feeling it come back on",44.89707484518931
224,Someone gave me a biscotti that tastes like it has freezer burn and they won't leave so now I think I am obligated to eat the whole thing,44.98336382271902
225,there doesn't seem to be many gurus coming,45.045805265064324
226,Im having chinese take-out. Probably not as good as italian.,45.44152840111311
227,que me muera ?,45.91852798907585
228,I desperatly wanna get my license,45.92798449629
229,good morning world ! its to early to be at work !,46.20783481124383
230,how far away will tier 3 be!?,46.29848302337622
231,"Aww, Sandra Cantu is found dead in a suitcase Missing children stories never seem to go good. Poor family.",46.43785314498262
232,is sooo proud with her bro! huhu.. he's so talentfull.. i wish i could do best like him..,46.44768306436742
233,Chris and I have been up for over an hour and a half while the rest of the family sleeps. Yay Pacific time!,46.661087903281725
234,You have waited too long...just like myself. I am hurting all over as well,46.74541227097459
235,aww helen is dying. so sad to see her like that,47.14649533779346
236,I feel like the only developer not invited to #swfoocamp,47.187863920001206
237,"Quite possible I'm afraid, shouldn't happen but can. I had a set replaced under warranty at &lt;2000 miles last year",47.50920651882695
238,"lo siento. You're not the only one tonight, if it's any consolation.",47.74324492031973
239,"Debbugging old VB6 code, the day could have started better . . .",47.97152124115934
240,aaaaah im insanely annoyed at the fact that i didnt get to meet you and i wanted it to be my birthday wishhh. ahah awwwwwww.,48.1367787598719
241,still feeling bad no fun. but going to eat with the dad and stepmom.,48.19351194694725
242,"Getting excited with Ginger Garrett's newest book, 'In The Shadow of Lion'. But I don't think I can find it here",48.22226569935967
243,"Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack",48.42079891329183
244,Megan equals Murder.,48.630390183244074
245,can't find my cell,49.236343049905464
246,I dreamt that i owned GTA4,49.540015292313925
247,nothing right now,49.989747416951474
248,bedtime. wake up call at 7am,50.197134476523246
249,Done with all my calls before my second shift. I only convinced 3 peeps to donate. bah!,50.26875538607446
250,Thanks for the wishes Todd. I haven't updated Twitter. I had to put him down on Tuesday. It was for the best.,50.47274918653656
251,ugh glasses for another week it turns out another appointment on saturday @ 10:30 which means...how will we get the tickets??!,50.74698661282015
252,It amazes me men like you actually exist... I hope I find someone someday who will love and value me,50.838717226759414
253,do I sense a blog coming on? Too bad I have to leave in like 10 mins xxx,51.90264424766361
254,Cleaning the awful fish tank Been craving some Lemon I-talian iCeeee,51.92400923484453
255,I seriously had hopes of wearing something short sleeved for Easter Sunday Service... Probably need a shawl or sweater!,52.51998834333695
256,How 'bout &quot;This hurts me more than it does you.&quot;? Nope that one's already taken by my parents.,52.599495275709266
257,cannot find her phone,52.74542533318084
258,Search for chametz finished. Last bread meal tomorrow morning.,52.78387301944474
259,Everyone wants froyo tonight too... so I has to wait on this long line,53.30705560009623
260,"my beellly hurts so just laying around, thinking about a bunch of stuff. textme.",53.445456882845676
261,...well I played a nice game of Battlefield Heroes but I've now been told to clean my room,53.60246997949684
262,is loving the sun but is upset she cant make the picnic thurs,53.66309271521449
263,"My bro and sis but very young, mums working today so thought i would help out... I don't have any sun",53.67367296437201
264,At beach. Will get about / less than 6 hrs and 45 min of sleep. XD I still miss some people &amp; the Despair Faction. &lt;3,53.81845430462979
265,strings to cstrings,53.85449326883359
266,not looking forward to going to work,53.91029841784168
267,: poxa,53.93946014075281
268,stooopppiddd Abbey National!! i need to get dosh out and its blooming shut!,54.179682259056285
269,Why so mean?,54.31444123307086
270,wishes things were easier,54.35170743441399
271,back to work and have to work a little later than normal,54.50114490083923
272,Been up 15min. already having a bad day,54.64819795020127
273,really miss talking to missy,54.78194017626593
274,"Long day of moving and painting with the fam, they even &quot;treated&quot; me to a huge McDonnalds dinner people need to learn about health food",55.25128466188861
275,I current;y hate FriendBlastPro... it's being dumb... And making my life harder,55.60824061904278
276,lol i know..and i'm really tired but i'm expecting a visitor soon so i can't go back to sleep,55.79773873860799
277,"Busy week! Advising appt, dinner with new roomies, 2 tests, and tons of homework",56.52083577848677
278,"Why didn't you tweet that you are in Germany, Heard about the concert in Marburg in the Radio 1 hour before it started.",56.54008870778504
279,Tossed and turned all night long cos my back is damn burnt Youch!,56.91520345094304
280,Is not a happy chappy....,57.22225595417365
281,"i wanna go, but I am only 20!!!!",57.31430594385851
282,no more rain pleaaaaseeee,57.6965427573976
283,Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week,58.004799396712556
284,winkler tomo! have to get up at 6,58.31310289688331
285,"im lonely keep me company! 22 female, Duluth - Minnesota",58.4733402532866
286,"well, the problem with rain here is that it comes with extreme coldness.",58.613410062939025
287,My dislocated toe has decided to redislocate itself so now its reverse dislocated . And it hurts .,58.72853147812129
288,sadly we can't turn back time we have to help to re-build everything &amp; give those poor families much love,58.938518512937584
289,ugh. cant sleep. its 1:30am.,58.966995970645684
290,"dang, I'll get HOUSE off iTunes. I hear it was a devastating episode",59.37466080945081
291,Don't want to get up out of bed,59.54577063337192
292,Dont make me jealous of not being home in glasgow,59.62235227630072
293,gonna try to get some sleep in this hotel room,59.676373805167614
294,haha I'm unsure what I can deliver for Foss.my. I'm not using alot of opensource software ( Hail Adobe for being expensive ),59.70199271258844
295,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum,59.807225520064904
296,Such a tough game to watch tonight for State Finally going to bed after also staying up to watch the season premiere of the Hills!,60.28982401846042
297,The Kasabian single that is played on the Sony Bravia Zoetrope ad is not available until June. Probably not the best way to sell music.,60.584243261211924
298,"Morning Twitterverse, my condolences to all the Spartan fans",60.82349722690431
299,i miss my old friends from elementary ans middle school,61.051554124704914
300,so wish i could go to ravens training camp this year,61.412861940336825
301,want to see P!nk again,61.518743222017704
302,yes! Thanks. I've just dropped my phone and the screen is smashed up,61.62200235765229
303,the Skype3 phone is not available in the U.S,61.64669464116125
304,another night alone..,61.68184465245091
305,"i'm bleeding ! , i shaved my legs and now i'm bleeding haha, i'm a loser xp",61.75615643939446
306,lol..photography! NICE..It is my lost hobby. I was an art history major and never went to Europe,61.90550109621076
307,I NEED to post a video!!!! But I'm stuck...,61.917231839925414
308,waitt she's following him too!!! no fun!,61.918029750391995
309,"At Sonic in Florence (Y'all), KY after chasing N9UMJ-7 balloon. It landed up in a 100 foot tree in a ravine in rural southeast IN, oops",61.97170897909527
310,canucks won! sweet! it's a friday night and i'm ready for bed. i'm super lame. nite nite.,61.992199900599985
311,There's nothing like the smell of a fresh cat deuce while playing #wow dang litterbox.,62.02105582327108
312,Just invoked quicksilver. Now i am over BumpTop Beta only beings Windows for now. Poor Windows and no Quicksilver,62.20395658853802
313,Fuxing homework,62.30592399315488
314,Gotta take Roxxie to the vet or we shall see,62.56208145689214
315,LOL I think twitter is just behind by 6 minutes or so!will check ur e mail shortly!on phone to insurance company,63.01489718099872
316,Going to work,63.15158820743298
317,"I think only girls sleep on their hands, cause I always hear of girls waking up with F's or X's on their cheeks. That sucks",63.15442801078447
318,"Hates his pills, oh god why do they have to taste so fuckin horrible. 0,5 liter of coke to flush them down isnt even enough",63.29814758253604
319,"Thanks for the Rebuilders/Rebuilding tip. She's trying to help her mom thru a divorce, and herself thru a breakup.",63.581171387238406
320,Stupid 3 year project! feels like you've conquered something then you realised it's only 1 year down,63.66627525288822
321,12 hours of my son's baseball tournaments today. No twitter backgrounds today Maybe I can get some good nature photos while out and about,63.78527122163858
322,Awake. Such a busy day! And its yucky out. That stinks,63.84686581894864
323,was goooooooooood. you never came on missed naked time LMFAO xx,64.05264201749807
324,You never reply to me,64.17516649108472
325,ok to get more serious again: I'm now poking in me nose! trying to find some green but can't find none,64.33951006662515
326,My blog's mysql is down..,64.51727737093704
327,"We don't know results yet It's going well, though! Not helping, I know...",65.07390565278031
328,this weekend will consist of my trying to write my research paper... oooo so much fun,65.43807595485956
329,I'm so sorry to hear about your dog,65.54963670978694
330,hmmm yes especially when I have a hard time with the block button I don't wanna be mean!,65.6273374776612
331,"just read tonnes of jb gossip, and think its all crap but watch the video of miley n nick when he hits his car. poor nick i feel for him",65.73517390392404
332,Er. I wanna watch it naa. Can`t `cause I`m busyy. :|,65.77926617350604
333,me neither and nobody is awake... NOBODY. I'm drunk and alone,65.79848013564869
334,ohhh. I love it. ps I'm sad we didn't get to hang out,66.02177448590943
335,"Is at the dentist and I've gotta get a tooth extracted damn you pepsi, coffee, and candy...",66.30592368169901
336,"Ack, no lunch break in training! I'm gettin hungry, too",66.40603938429095
337,i'm so un-realisticly gutted that i can't go download this year and see papa roach.,66.68613684770182
338,That stinks. I'm glad it's ok now. You're the only one I know that got it!,66.91944411268332
339,"...Now *I'm* sick, so I may have to be quarantined when you guys are up... I'll live in the closet.",67.38850344791088
340,Brahbrah. Ugh. Bed in a hour.,67.68178912428938
341,It looks like winterrr.,68.12116496803174
342,it must be because i slash their characters sighhh gonna go sleep and dream happy things about kutner,68.33741036403723
343,I suck at French,68.66365270721414
344,My phones about to break. It was in a puddle of water,68.69140387108236
345,"Meany, you got me all excited for 90210 and its not out today what cha doing?",68.72441976079067
346,"I cant watch, it sucks",68.75977284792782
347,so i'll just be waiting here for 14 hours for my music to copy on to my other computer..,68.91508256412024
348,Man im too fucked to be in work,69.19267529288918
349,I can't see ur cakes bb I will check later,69.33607342963256
350,"I wish everyone would just get along ah well, c'est la vie",69.52693007677435
351,so friggen jealous of sarah. BRADIE WEBB WAS TALKING TO HER!,69.6116999820354
352,"PLEASE tell me they can put me on another earlier flight since mines cancelled! . I hate Texas, it's weather and not being home",70.15647088318504
353,I heard them making announcements trying to find them. The mother looked so worried.,70.68046005822404
354,At work,70.8288945029015
355,there aren't any &quot;Sean for dictator&quot; rooms either I bet it's almost as if no one wants me to be dictator,70.91661870471587
356,UGH! Why don't I live in California?! Coachella's lineup is SICK. fml,71.06308247184488
357,"Guess it's official the now ex gf brought over my stuff from her apt sad. she brought me subway with cookies, that was really nice of her",71.08082636497105
358,wants to go watch the footy but has no one to go with,71.11175455693127
359,but work is demanding for so much more,71.13877317905259
360,aaaaand back to my literature review At least i have a friendly cup of coffee to keep me company.,71.15137683287374
361,Godspeed my lonely angel,71.2054941281942
362,I'm so sad I know it's fun!,71.25625784126449
363,"no cause i have no one to go with tbh or no one has the money to go now, gutted cause i live like 10 mins from the venue xx",71.35739846557611
364,is this it 4 u? Its ' officially over ' 4 me this go round!,71.43789683351147
365,"really now, time for sleep. dreaming of my city, more tattoos, and other great things. waking up to early morning sociology",71.65602789975324
366,"No i havent, i tried downloading it and it said error 1206 made me mad.",71.70505756753161
367,missing you!,71.82148610238845
368,saw someone at the apple store told that their warranty was voided cuz they unlocked their phone.,71.84538886963297
369,ARGH...Firefox has just removed a Bookmarks folder - my SharePoint folder including all links within No idea why/how,71.89379118699506
370,i know.. mine to.. you never reply me.,71.91093589068866
371,true your art gets to live on forever but shot glasses are finite lmao,71.96487569839763
372,its only been two days and i miss dance already class blahhhh xo,72.02958517205833
373,now I'm having a hard time digesting disappointment,72.33766647314512
374,"It's Race Day Down Under! Unfortunately, I have to go to work No live race watching &amp; twittering for me.",72.41873726462082
375,"you mean just dry stuff? tbh he eats very little soft stuff and we give him dentabites, got teeth like his 'daddy' probs",72.6429170657937
376,im boredd. gah i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee bahaha,72.82033421670718
