msg_id,text,timestamp
52,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,88.04765467462985
53,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",88.57336384308705
54,I plane to give on this month end.,88.7277974761443
55,Wah lucky man... Then can save money... Hee...,91.71274709865914
56,Finished class where are you.,92.78380302625857
57,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,93.00010451417583
58,K..k:)where are you?how did you performed?,93.58315871356388
59,U can call me now...,93.96418852066245
60,I am waiting machan. Call me once you free.,94.76128844519386
61,Thats cool. i am a gentleman and will treat you with dignity and respect.,95.80706375141476
62,I like you peoples very much:) but am very shy pa.,95.99269031722876
63,Does not operate after  &lt;#&gt;  or what,97.68312495665664
64,Its not the same here. Still looking for a job. How much do Ta's earn there.,102.90492936620558
65,"Sorry, I'll call later",103.20642073009276
66,K. Did you call me just now ah?,106.94446750716524
67,Ok i am on the way to home hi hi,107.83137901091155
68,You will be in the place of that man,110.83413029094113
69,Yup next stop.,110.8511091217908
70,"I call you later, don't have network. If urgnt, sms me.",111.00229060928571
71,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,113.23580905731721
72,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,114.69986215206436
73,I'm really not up to it still tonight babe,115.18853311784616
74,"Ela kano.,il download, come wen ur free..",118.49120084849496
75,Yeah do! Don‘t stand to close tho- you‘ll catch something!,122.34195639139223
76,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,122.49869247649443
77,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,125.04724853918273
78,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,125.59869572387818
79,Watching telugu movie..wat abt u?,128.59087818258314
80,i see. When we finish we have loads of loans to pay,129.2001764789746
81,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",129.6541588340897
82,I see a cup of coffee animation,131.71830819355026
83,Please don't text me anymore. I have nothing else to say.,133.25814159802127
84,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,138.43785774112925
85,I'm still looking for a car to buy. And have not gone 4the driving test yet.,138.90053560361173
86,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,139.51175663149036
87,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",140.29113728343108
88,Umma my life and vava umma love you lot dear,140.41381858681058
89,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,141.41635239160743
90,"Aight, I'll hit you up when I get some cash",142.03226066566123
91,How would my ip address test that considering my computer isn't a minecraft server,142.3403914261067
92,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,142.72832669119444
93,Dont worry. I guess he's busy.,143.04729538756803
94,What is the plural of the noun research?,143.72861213475093
95,Going for dinner.msg you after.,143.8445481314335
96,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,144.20786464454477
97,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",145.33187307087204
98,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",146.76129025915643
99,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,147.36096020439905
100,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,151.34873634142943
101,here is my new address -apples&pairs&all that malarky,152.44704276622684
102,I am going to sao mu today. Will be done only at 12,153.7956265434014
103,Ü predict wat time ü'll finish buying?,155.38986139542763
104,"Good stuff, will do.",155.80232137806337
105,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",156.65774644768956
106,Are you there in room.,157.76854230653439
107,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,159.45497158910268
108,K..k:)how much does it cost?,159.64883017344854
109,I'm home.,160.051968153417
110,"Dear, will call Tmorrow.pls accomodate.",162.34717842697555
111,First answer my question.,162.4176885991232
112,I only haf msn. It's yijue@hotmail.com,162.42704746880736
113,He is there. You call and meet him,163.64907395465013
114,No no. I will check all rooms befor activities,165.64317110235453
115,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,166.901325321756
116,"K, text me when you're on the way",167.73248161751133
117,"Sir, Waiting for your mail.",168.03158391159093
118,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",168.76301406241095
119,I know you are. Can you pls open the back?,169.19503089435895
120,Yes see ya not on the dot,171.33113155159936
121,Whats the staff name who is taking class for us?,172.52036057787677
122,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,172.5458374682291
123,K..i deleted my contact that why?,173.04231284015864
124,Sindu got job in birla soft ..,174.54676321923384
125,The wine is flowing and i'm i have nevering..,175.47429283648825
126,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,175.62970269143824
127,Ok... Ur typical reply...,176.8108332571252
128,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,177.40532527560072
129,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",178.7292784359161
130,Aaooooright are you at work?,178.86334023588213
131,I'm leaving my house now...,178.92398806623927
132,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",181.1226314673643
133,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,182.05777657811703
134,New car and house for my parents.:)i have only new job in hand:),182.1116824025388
135,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,182.61515289623983
136,I place all ur points on e cultures module already.,183.4583631348494
137,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",185.49302744305214
138,Great escape. I fancy the bridge but needs her lager. See you tomo,186.57816039148983
139,Yes :)it completely in out of form:)clark also utter waste.,186.86304732235334
140,"Sir, I need AXIS BANK account no and bank address.",187.94770434474262
141,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",193.7577030214435
142,What time you coming down later?,194.0584731963016
143,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",194.72881638096564
144,"Well, i'm gonna finish my bath now. Have a good...fine night.",196.3230584538771
145,Let me know when you've got the money so carlos can make the call,197.68917765647464
146,U still going to the mall?,197.93161818317887
147,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",198.86285757018118
148,Text her. If she doesnt reply let me know so i can have her log in,201.10771940226982
149,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,201.9323392391013
150,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,203.13058316095945
151,Lol no. U can trust me.,205.42356699305088
152,ok. I am a gentleman and will treat you with dignity and respect.,205.85680462820815
153,"He will, you guys close?",206.83883250776702
154,Going on nothing great.bye,209.56420243071838
155,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,212.7214059554731
156,"Haha awesome, be there in a minute",213.53560058803217
157,Have you got Xmas radio times. If not i will get it now,215.73419696449642
158,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,218.5545113666109
159,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,218.92159582139791
160,Hi :)finally i completed the course:),223.07954255061418
161,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,224.52933402132726
162,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,225.52175065830897
163,Gud mrng dear hav a nice day,229.62336393761254
164,Did u got that persons story,229.86507878480265
165,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,231.0533501323233
166,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,231.5737370554354
167,"Found it, ENC  &lt;#&gt; , where you at?",233.29079258006345
168,I sent you  &lt;#&gt;  bucks,233.7521679959186
169,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,233.8027719549852
170,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,234.35736091874696
171,Goodmorning sleeping ga.,234.771325949124
172,U call me alter at 11 ok.,235.64647903120084
173,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,236.30273897497753
174,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",238.30828245427963
175,"Aight yo, dats straight dogg",238.532993217597
176,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,250.64304349551608
177,Both :) i shoot big loads so get ready!,250.94833531643621
178,"What's up bruv, hope you had a great break. Do have a rewarding semester.",252.6451188467987
179,Home so we can always chat,254.81249388077657
180,K:)k:)good:)study well.,256.1065142139907
181,Yup... How ü noe leh...,258.16798069797005
182,Sounds great! Are you home now?,259.71062164659634
183,Finally the match heading towards draw as your prediction.,260.1395689353581
184,Tired. I haven't slept well the past few nights.,264.87588267970096
185,Easy ah?sen got selected means its good..,265.5244790021413
186,I have to take exam with march 3,265.9460054834008
187,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,265.9766312619871
188,Ok no prob. Take ur time.,269.3460580510221
189,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,270.29176345492505
190,"Sorry, I'll call later",271.13304098718
191,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,273.38100339682586
192,Would really appreciate if you call me. Just need someone to talk to.,274.3269234435079
193,Hey company elama po mudyadhu.,274.3569575562934
194,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",274.5253528822014
195,Dear good morning now only i am up,277.21245878344564
196,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,283.4285031740708
197,Dear we are going to our rubber place,283.52573900688384
198,"Sorry battery died, yeah I'm here",284.0568987838147
199,Yes:)here tv is always available in work place..,287.5529237240154
200,I have printed it oh. So  &lt;#&gt;  come upstairs,290.0573485516004
201,Or ill be a little closer like at the bus stop on the same street,291.13773142118384
202,Where are you?when wil you reach here?,291.59363575605755
203,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",294.05346296944356
204,Tomarrow final hearing on my laptop case so i cant.,295.39512535487165
205,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,301.9660849100146
206,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",306.10573351342106
207,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",308.346803740364
208,U don't remember that old commercial?,309.00238774580987
209,Too late. I said i have the website. I didn't i have or dont have the slippers,309.3214069439332
210,I asked you to call him now ok,310.9289712763681
211,Kallis wont bat in 2nd innings.,311.8923657918489
212,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,312.4328929123089
213,Ranjith cal drpd Deeraj and deepak 5min hold,313.92581387486865
214,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",314.13137615992974
215,What you doing?how are you?,315.3203913377679
216,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",316.4404052212013
217,"I'm back, lemme know when you're ready",318.44097338046225
218,Don't necessarily expect it to be done before you get back though because I'm just now headin out,320.1240784732695
219,Mmm so yummy babe ... Nice jolt to the suzy,323.37491403243723
220,Where are you lover ? I need you ...,325.50453133191996
221,I‘m parked next to a MINI!!!! When are you coming in today do you think?,326.43497123406104
222,Yup,327.2028722164507
223,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,328.9042706636186
224,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,329.1916492213023
225,Why you Dint come with us.,329.26238063801907
226,Same. Wana plan a trip sometme then,330.37908715026214
227,"Not sure yet, still trying to get a hold of him",330.42013242364516
228,The evo. I just had to download flash. Jealous?,330.60505943880287
229,"Come to mu, we're sorting out our narcotics situation",333.05180602889953
230,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",333.867625821677
231,"Usf I guess, might as well take 1 car",335.07950206402774
232,No objection. My bf not coming.,335.2607076837228
233,Thanx...,335.7483536611192
234,Tell rob to mack his gf in the theater,336.3941631736838
235,"Awesome, I'll see you in a bit",339.25308084770097
236,Just sent it. So what type of food do you like?,342.25264858431524
237,All done? All handed in? Celebrations in full swing yet?,345.0694986632965
238,You got called a tool?,346.4289967069736
239,"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve..",352.88705746047253
240,Ok. I asked for money how far,356.6643433263816
241,Okie...,364.1594230256795
242,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",364.8741167019351
243,"K, I might come by tonight then if my class lets out early",367.68025883383297
244,Ok..,370.23748239323163
245,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,370.3640854004368
246,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",371.20558838790737
247,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",372.41117456904095
248,Hey you told your name to gautham ah?,372.59499935991187
249,Haf u found him? I feel so stupid da v cam was working.,373.91704286014703
250,Oops. 4 got that bit.,374.43282181032873
251,Are you this much buzy,374.4448571019296
252,I accidentally deleted the message. Resend please.,374.89914041704066
253,Unless it's a situation where YOU GO GURL would be more appropriate,377.26421700092595
254,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,380.2906707163099
255,I cant pick the phone right now. Pls send a message,382.67210403431784
256,Need a coffee run tomo?Can't believe it's that time of week already,383.96983461697096
257,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",384.9824951843762
258,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",385.82387482128576
259,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,387.62718539440056
260,He is a womdarfull actor,389.4326705967209
261,Yup... From what i remb... I think should be can book...,389.81706156643025
262,Jos ask if u wana meet up?,391.0143262763951
263,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,391.26461357413785
264,Where are the garage keys? They aren't on the bookshelf,394.9064554828222
265,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,395.7183905716849
266,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,399.8981383866019
267,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",401.78456793398476
268,You made my day. Do have a great day too.,403.0574757686422
269,K.k:)advance happy pongal.,404.3399255023569
270,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",405.8259766342253
271,"Not really dude, have no friends i'm afraid :(",407.35268537588735
272,"Coffee cake, i guess...",410.2464350852748
273,"Merry Christmas to you too babe, i love ya *kisses*",412.8951142837924
274,Hey... Why dont we just go watch x men and have lunch... Haha,417.3476616529707
275,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,425.3292544805952
276,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,426.06343393711205
277,No problem. How are you doing?,428.09010499656483
278,No calls..messages..missed calls,428.5158054989411
279,Hi da:)how is the todays class?,429.3040037183488
280,"I'd say that's a good sign but, well, you know my track record at reading women",430.39509966182544
281,"Cool, text me when you're parked",430.5815798924401
282,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,434.98995538720783
283,K.k:)apo k.good movie.,436.5229529872345
284,Maybe i could get book out tomo then return it immediately ..? Or something.,436.6481285713319
285,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,436.66865549681677
286,"Ta-Daaaaa! I am home babe, are you still up ?",437.98466903789034
287,Cool. So how come you havent been wined and dined before?,442.7100644352461
288,Just sleeping..and surfing,443.73732708816794
289,"Sorry, I'll call later",444.88612101411195
290,U calling me right? Call my hand phone...,445.6692067116653
291,Ok that's great thanx a lot.,446.1815871589118
292,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,447.8822352776239
293,Where u been hiding stranger?,450.88143019589256
294,Am not interested to do like that.,451.12474786619987
295,My sister cleared two round in birla soft yesterday.,451.68363249989454
296,Gudnite....tc...practice going on,452.2360690759583
297,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,453.14122797151765
298,One small prestige problem now.,453.387962425824
299,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,454.2002030589575
300,"Nah can't help you there, I've never had an iphone",454.52812305639424
301,If you're not in my car in an hour and a half I'm going apeshit,455.3785492831442
302,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",455.65298414986455
303,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,457.79064579842725
304,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,458.5876678782916
305,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",461.3862675757678
306,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",463.21523422839954
307,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",465.4290280680107
308,Ha ha cool cool chikku chikku:-):-DB-),467.3045041691198
309,Oh ok no prob..,468.16281366044905
310,Check audrey's status right now,468.7501960778696
311,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,469.36337592605287
312,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",469.59325301060954
313,Well i know Z will take care of me. So no worries.,470.0857876510446
314,Wat uniform? In where get?,470.32972797924356
315,"Cool, text me when you're ready",472.1346924536033
316,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",472.3464425917359
317,I will spoil you in bed as well :),473.01318879730087
318,I'm going for bath will msg you next  &lt;#&gt;  min..,474.3212708588849
319,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,475.88392261838305
320,Can you say what happen,480.45421438979474
321,You could have seen me..i did't recognise you Face.:),482.65887463519385
322,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,482.8465583319304
323,Keep my payasam there if rinu brings,483.17724794045733
324,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,483.2867000885059
325,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",484.88356037395084
326,"Yeah sure, give me a couple minutes to track down my wallet",484.9979048828764
327,Hey leave it. not a big deal:-) take care.,485.233888681358
328,Hey i will be late ah... Meet you at 945+,486.64880602964365
329,It took Mr owl 3 licks,486.6725989996438
330,Customer place i will call you.,489.9545823597696
331,Mm that time you dont like fun,490.5116698496618
332,Yup having my lunch buffet now.. U eat already?,491.5545655154203
333,Huh so late... Fr dinner?,492.6136741202782
334,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,492.7830251676316
335,Morning only i can ok.,493.99393616927733
336,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,495.4450297938085
337,Pick you up bout 7.30ish? What time are  and that going?,501.75880268762654
338,From here after The performance award is calculated every two month.not for current one month period..,502.6201971490813
339,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,506.7316061820909
340,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",509.0479478367163
341,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",511.00721825778163
342,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,516.8555626660971
343,Dear how is chechi. Did you talk to her,517.7497358134128
344,The hair cream has not been shipped.,519.0825027827002
345,None of that's happening til you get here though,520.6529505352087
346,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",524.4024654851864
347,"Haha get used to driving to usf man, I know a lot of stoners",525.0894777777314
348,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,525.274756325985
349,Hello! Good week? Fancy a drink or something later?,528.4713432900601
350,Headin towards busetop,531.4568778549294
351,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,532.4299215796524
352,Come by our room at some point so we can iron out the plan for this weekend,533.2503818232607
353,Cos i want it to be your thing,534.5015166977398
354,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",534.7740586943158
355,Bring home some Wendy =D,535.7461563345755
356,Whatsup there. Dont u want to sleep,536.7139135965763
357,Alright i have a new goal now,539.046039517765
358,"Alright, I'll head out in a few minutes, text me where to meet you",539.4649744885962
359,Yes:)from last week itself i'm taking live call.,543.3092208472519
360,Siva is in hostel aha:-.,545.2302457580388
